Company,Product,TypeName,Inches,Ram,OS,Weight,Screen,ScreenW,ScreenH,Touchscreen,IPSpanel,RetinaDisplay,CPU_company,CPU_freq,CPU_model,PrimaryStorage,SecondaryStorage,PrimaryStorageType,SecondaryStorageType,GPU_company,GPU_model,Price_Rs,warranty_status,Image_URL
Microsoft,Surface Laptop,9d002889,13.5,8,Windows 10 S,1.25,Standard,2256,1504,Yes,No,No,Intel,2.5,Core i7 7660U,256,0,SSD,No,Intel,Iris Plus Graphics 640,161910,Warranty Expired,https://images.unsplash.com/photo-1593642532973-d31b6557fa68
HP,17-BS092ND (i3-6006U/8GB/256GB/W10),f9c6c1c7,17.3,8,Windows 10,2.5,Standard,1600,900,No,No,No,Intel,2,Core i3 6006U,256,0,SSD,No,Intel,HD Graphics 520,57591,In Progress,https://images.unsplash.com/photo-1610465299990-7c5b08a39f9c
Acer,Aspire E5-576G,ee5e24fa,15.6,4,Windows 10,2.23,Full HD,1920,1080,No,No,No,Intel,2,Core i3 6006U,1024,0,HDD,No,Nvidia,GeForce 940MX,48960,Warranty Expired,https://images.unsplash.com/photo-1573729784472-1c977e33d5d3
Acer,TravelMate B,cfde257a,11.6,4,Windows 10,1.4,Standard,1366,768,No,No,No,Intel,1.6,Celeron Dual Core N3060,128,0,SSD,No,Intel,HD Graphics 400,39150,In Progress,https://images.unsplash.com/photo-1602080858428-57174f9431cf
Asus,Pro P2540UA-AB51,5cbd4045,15.6,8,Windows 10,2.37,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,1024,0,HDD,No,Intel,HD Graphics 620,67410,In Progress,https://images.unsplash.com/photo-1587825140400-8b0d2e9cfc6f
Lenovo,IdeaPad 510s-14IKB,b8a8db67,14,8,No OS,1.5,Full HD,1920,1080,No,Yes,No,Intel,2.7,Core i7 7500U,512,0,SSD,No,AMD,Radeon R7 M460,71910,Warranty Expired,https://images.unsplash.com/photo-1616628188463-3a593be47e6c
Lenovo,Thinkpad P51,204efb23,15.6,8,Windows 10,2.67,Full HD,1920,1080,No,No,No,Intel,2.9,Core i7 7820HQ,256,0,SSD,No,Nvidia,Quadro M2200M,188100,Under Warranty,https://images.unsplash.com/photo-1593642634528-4f8b0d1a5b4c
Asus,X541NA-PD1003Y (N4200/4GB/500GB/W10),5b3613cd,15.6,4,Windows 10,2,Standard,1366,768,No,No,No,Intel,1.1,Pentium Quad Core N4200,500,0,HDD,No,Intel,HD Graphics 500,27360,Under Warranty,https://images.unsplash.com/photo-1587825140708-dfaf72ae4b04
Acer,Aspire 5,699a93bb,15.6,4,Windows 10,2.2,Standard,1366,768,No,No,No,Intel,2,Core i3 6006U,500,0,HDD,No,Nvidia,GeForce GTX 940MX,42210,In Progress,https://images.unsplash.com/photo-1610465299990-7c5b08a39f9c
Dell,Inspiron 5570,5412ed45,15.6,8,Windows 10,2.02,Full HD,1920,1080,No,No,No,Intel,1.6,Core i5 8250U,2048,0,HDD,No,AMD,Radeon 530,68310,Warranty Expired,https://images.unsplash.com/photo-1602080858428-57174f9431cf
HP,Omen 17-an006nv,cf9ef7da,17.3,12,Windows 10,3.78,Full HD,1920,1080,No,Yes,No,Intel,2.8,Core i7 7700HQ,1024,0,HDD,No,Nvidia,GeForce GTX 1060,152910,In Progress,https://images.unsplash.com/photo-1691085475426-d9636c7010b3
Lenovo,Thinkpad T460s,ea225258,14,12,Windows 10,1.4,Quad HD+,2560,1440,No,Yes,No,Intel,2.6,Core i7 6600U,256,0,SSD,No,Intel,HD Graphics 520,167220,Warranty Expired,https://images.unsplash.com/photo-1610465299990-7c5b08a39f9c
HP,Spectre x360,4275cf4a,13.3,8,Windows 10,1.29,4K Ultra HD,3840,2160,Yes,Yes,No,Intel,1.8,Core i7 8550U,512,0,SSD,No,Intel,UHD Graphics 620,179910,In Progress,https://images.unsplash.com/photo-1610465299990-7c5b08a39f9c
HP,ZBook 15u,75b9b7d5,15.6,8,Windows 10,1.9,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,500,0,HDD,No,AMD,FirePro W4190M ,103860,Under Warranty,https://images.unsplash.com/photo-1691085475426-d9636c7010b3
Google,Pixelbook (Core,2ab09feb,12.3,8,Chrome OS,1.1,Standard,2400,1600,Yes,No,No,Intel,1.2,Core i5 7Y57,128,0,SSD,No,Intel,HD Graphics 615,114750,In Progress,https://images.unsplash.com/photo-1517336714731-489689fd1ca8
Dell,Latitude 7390,1c20354f,13.3,8,Windows 10,1.42,Full HD,1920,1080,Yes,No,No,Intel,1.6,Core i5 8250U,256,0,SSD,No,Intel,UHD Graphics 620,165766.5,In Progress,https://images.unsplash.com/photo-1588872657578-7efd1f1555ed
Asus,ZenBook Pro,5b6b944a,15.6,12,Windows 10,2.06,4K Ultra HD,3840,2160,No,Yes,No,Intel,2.6,Core i7 6700HQ,128,1024,SSD,HDD,Intel,HD Graphics 530,116910,In Progress,https://images.unsplash.com/photo-1587825140400-8b0d2e9cfc6f
Dell,Latitude E5470,ce1ff048,14,8,Windows 10,1.79,Standard,1366,768,No,No,No,Intel,2.3,Core i3 6100U,128,0,SSD,No,Intel,HD Graphics 520,66600,In Progress,https://images.unsplash.com/photo-1612219469155-1d257f1d8d2e
Dell,Precision M5520,df1ed356,15.6,8,Windows 10,1.78,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,256,0,SSD,No,Nvidia,Quadro M1200,216720,Under Warranty,https://images.unsplash.com/photo-1588872657578-7efd1f1555ed
Lenovo,Thinkpad T470,13828019,14,8,Windows 10,1.7,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,180,0,SSD,No,Intel,HD Graphics 620,122760,In Progress,https://images.unsplash.com/photo-1593642634367-d91a135587b5
Dell,Inspiron 3576,1cf12d14,15.6,8,Windows 10,2.2,Full HD,1920,1080,No,No,No,Intel,1.6,Core i5 8250U,1024,0,HDD,No,AMD,Radeon 520,60750,Warranty Expired,https://images.unsplash.com/photo-1612219469155-1d257f1d8d2e
Toshiba,Portege X30-D-10J,88689459,13.3,8,Windows 10,1.05,Full HD,1920,1080,No,Yes,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,150480,Warranty Expired,https://images.unsplash.com/photo-1517336714731-489689fd1ca8
Dell,Inspiron 7570,8ee0177f,15.6,8,Windows 10,2.16,Full HD,1920,1080,No,Yes,No,Intel,1.8,Core i7 8550U,512,0,SSD,No,Nvidia,GeForce 940MX,113580,In Progress,https://images.unsplash.com/photo-1612219469155-1d257f1d8d2e
Dell,Vostro 3568,c5f8d8db,15.6,4,Windows 10,2.18,Standard,1366,768,No,No,No,Intel,2.4,Core i3 7100U,1024,0,HDD,No,Intel,HD Graphics 620,52794,Warranty Expired,https://images.unsplash.com/photo-1612219469155-1d257f1d8d2e
HP,ProBook 430,e1c0bd70,13.3,4,Windows 10,1.49,Full HD,1920,1080,No,Yes,No,Intel,1.6,Core i5 8250U,128,0,SSD,No,Intel,UHD Graphics 620,65340,In Progress,https://images.unsplash.com/photo-1580894908361-967195033215
Chuwi,"Lapbook 15,6",f2ee0787,15.6,4,Windows 10,1.89,Full HD,1920,1080,No,No,No,Intel,1.44,Atom x5-Z8350,64,0,Flash Storage,No,Intel,HD Graphics,22401,Under Warranty,https://images.unsplash.com/photo-1517336714731-489689fd1ca8
Lenovo,ThinkPad E570,94df667d,15.6,4,Windows 10,2.3,Standard,1366,768,No,No,No,Intel,2,Core i3 6006U,128,0,SSD,No,Intel,HD Graphics 520,50850,Warranty Expired,https://images.unsplash.com/photo-1616628188463-3a593be47e6c
Lenovo,ThinkPad E480,8df7b278,14,8,Windows 10,1.75,Full HD,1920,1080,No,Yes,No,Intel,1.6,Core i5 8250U,256,0,SSD,No,Intel,UHD Graphics 620,94410,In Progress,https://images.unsplash.com/photo-1610465299990-7c5b08a39f9c
Dell,Precision 3520,54ed310b,15.6,16,Windows 10,2.17,Full HD,1920,1080,No,Yes,No,Intel,2.7,Core i7 6820HQ,512,0,SSD,No,Nvidia,Quadro M620,210420,In Progress,https://images.unsplash.com/photo-1612219469155-1d257f1d8d2e
Dell,XPS 15,67cbca1a,15.6,16,Windows 10,2.06,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,512,0,SSD,No,Nvidia,GeForce GTX 1050,170910,In Progress,https://images.unsplash.com/photo-1593642702821-c8da6771f0c6
Lenovo,Thinkpad X270,5799c614,12.5,16,Windows 10,1.36,Full HD,1920,1080,No,Yes,No,Intel,2.7,Core i7 7500U,512,0,SSD,No,Intel,HD Graphics 620,161820,In Progress,https://images.unsplash.com/photo-1593642634367-d91a135587b5
Asus,Zenbook UX390UA,5ec9feb4,12.5,16,Windows 10,0.91,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,512,0,SSD,No,Intel,HD Graphics 620,175500,Under Warranty,https://images.unsplash.com/photo-1616628188463-3a593be47e6c
Lenovo,Thinkpad E570,fcba7f57,15.6,8,Windows 10,2.3,Full HD,1920,1080,No,Yes,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Nvidia,GeForce 940MX,91079.1,Under Warranty,https://images.unsplash.com/photo-1616628188463-3a593be47e6c
Toshiba,Portege X30-D-10L,b881d3f8,13.3,32,Windows 10,1.05,Full HD,1920,1080,Yes,No,No,Intel,2.7,Core i7 7500U,512,0,SSD,No,Intel,HD Graphics 620,251910,In Progress,https://images.unsplash.com/photo-1517336714731-489689fd1ca8
Asus,VivoBook Pro,14768094,15.6,8,Windows 10,1.99,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1050,121500,In Progress,https://images.unsplash.com/photo-1593642632823-8f785ba67e45
Acer,Aspire 5,4f58929d,15.6,8,Windows 10,2.2,Standard,1366,768,No,No,No,AMD,2.5,A10-Series 9620P,1024,0,HDD,No,AMD,Radeon RX 540,52110,In Progress,https://images.unsplash.com/photo-1602080858428-57174f9431cf
Asus,Rog G752VL-UH71T,10183bca,17.3,24,Windows 10,4.33,Full HD,1920,1080,Yes,Yes,No,Intel,2.6,Core i7 6700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 965M,114210,Under Warranty,https://images.unsplash.com/photo-1616628188463-3a593be47e6c
Lenovo,Thinkpad X260,c3c5f11a,12.5,8,Windows 10,1.3,Standard,1366,768,No,Yes,No,Intel,2.3,Core i5 6200U,180,0,SSD,No,Intel,HD Graphics 520,98910,Under Warranty,https://images.unsplash.com/photo-1593642634528-4f8b0d1a5b4c
Lenovo,Ideapad 520-15IKBR,113dfb89,15.6,8,Windows 10,2.17,Full HD,1920,1080,No,No,No,Intel,1.8,Core i7 8550U,256,0,SSD,No,Intel,UHD Graphics 620,80901,Under Warranty,https://images.unsplash.com/photo-1593642634367-d91a135587b5
HP,EliteBook 840,20a7001e,14,8,Windows 10,1.48,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7600U,1024,0,SSD,No,Intel,HD Graphics 620,157410,Under Warranty,https://images.unsplash.com/photo-1602080858428-57174f9431cf
Lenovo,ThinkPad 13,5153d320,13.3,8,Windows 10,1.4,Full HD,1920,1080,No,Yes,No,Intel,2.4,Core i3 7100U,256,0,SSD,No,Intel,HD Graphics 620,85410,Under Warranty,https://images.unsplash.com/photo-1616628188463-3a593be47e6c
Lenovo,ThinkPad L570,58fa1415,15.6,8,Windows 10,2.3,Full HD,1920,1080,No,Yes,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,81990,Warranty Expired,https://images.unsplash.com/photo-1610465299990-7c5b08a39f9c
Asus,VivoBook E201NA,f7177cea,11.6,4,Windows 10 S,1.2,Standard,1366,768,No,No,No,Intel,1.1,Celeron Dual Core N3350,64,0,Flash Storage,No,Intel,HD Graphics 500,30600,Warranty Expired,https://images.unsplash.com/photo-1587825140708-dfaf72ae4b04
HP,15-BS026nv (i5-7200U/8GB/256GB/Radeon,966d073c,15.6,8,Windows 10,1.91,Standard,1366,768,No,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,AMD,Radeon 520,55709.1,Warranty Expired,https://images.unsplash.com/photo-1691085475426-d9636c7010b3
Lenovo,Yoga 920-13IKB,71d0372c,13.9,8,Windows 10,1.4,Full HD,1920,1080,Yes,Yes,No,Intel,1.6,Core i5 8250U,256,0,SSD,No,Intel,UHD Graphics 620,143910,Under Warranty,https://images.unsplash.com/photo-1593642634367-d91a135587b5
Lenovo,IdeaPad 320-14IAP,569887,14,4,Windows 10,2.1,Standard,1366,768,No,No,No,Intel,1.1,Celeron Dual Core N3350,500,0,HDD,No,Intel,HD Graphics 500,26910,In Progress,https://images.unsplash.com/photo-1610465299990-7c5b08a39f9c
Lenovo,Chromebook N23,4d1964f4,11.6,4,Chrome OS,1.25,Standard,1366,768,No,No,No,Intel,1.6,Celeron Dual Core N3060,16,0,SSD,No,Intel,HD Graphics 400,23850,Under Warranty,https://images.unsplash.com/photo-1616628188463-3a593be47e6c
Lenovo,ThinkPad 13,990d85b5,13.3,8,Windows 10,1.44,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,85410,Under Warranty,https://images.unsplash.com/photo-1593642634367-d91a135587b5
Asus,ZenBook UX510UX-CN211T,9424a4ab,15.6,8,Windows 10,2,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,256,1024,SSD,HDD,Intel,HD Graphics 620,110160,In Progress,https://images.unsplash.com/photo-1616628188463-3a593be47e6c
Acer,Aspire A515-51G-59QF,f2900de0,15.6,4,Windows 10,2.2,Full HD,1920,1080,No,Yes,No,Intel,1.6,Core i5 8250U,1024,0,HDD,No,Nvidia,GeForce MX150,55170,Under Warranty,https://images.unsplash.com/photo-1602080858428-57174f9431cf
HP,Envy 13-AB002nv,2b61ee23,13.3,8,Windows 10,1.34,Full HD,1920,1080,No,Yes,No,Intel,2.7,Core i7 7500U,512,0,SSD,No,Intel,HD Graphics 620,119070,Under Warranty,https://images.unsplash.com/photo-1691085475426-d9636c7010b3
Lenovo,Legion Y520-15IKBN,c30316d0,15.6,8,No OS,2.4,Full HD,1920,1080,No,Yes,No,Intel,2.8,Core i7 7700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 1060,103410,In Progress,https://images.unsplash.com/photo-1616628188463-3a593be47e6c
Dell,XPS 13,58a65ec2,13.3,8,Windows 10,1.29,Full HD,1920,1080,Yes,Yes,No,Intel,2.5,Core i5 7200U,128,0,SSD,No,Intel,HD Graphics 620,80910,In Progress,https://images.unsplash.com/photo-1593642702821-c8da6771f0c6
Acer,Aspire A515-51G,cf2c1c9e,15.6,4,Windows 10,2.2,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,500,0,HDD,No,Nvidia,GeForce 940MX,57510,Warranty Expired,https://images.unsplash.com/photo-1593642532973-d31b6557fa68
Dell,Vostro 5568,e73395a6,15.6,8,Windows 10,2.18,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,1024,0,HDD,No,Intel,HD Graphics 620,75240,Warranty Expired,https://images.unsplash.com/photo-1612219469155-1d257f1d8d2e
Dell,Inspiron 5570,6768f86a,15.6,16,Windows 10,2.2,Full HD,1920,1080,No,No,No,Intel,1.8,Core i7 8550U,256,2048,SSD,HDD,AMD,Radeon 530,109731.6,Warranty Expired,https://images.unsplash.com/photo-1588872657578-7efd1f1555ed
Xiaomi,Mi Notebook,927bffc0,15.6,16,No OS,1.95,Full HD,1920,1080,No,Yes,No,Intel,1.8,Core i7 8550U,256,0,SSD,No,Nvidia,GeForce MX150,125995.5,Under Warranty,https://images.unsplash.com/photo-1580894908361-967195033215
Asus,VivoBook E12,e259db5e,11.6,2,Windows 10,1.1,Standard,1366,768,No,No,No,Intel,1.1,Celeron Dual Core N3350,32,0,Flash Storage,No,Intel,HD Graphics 500,22050,Under Warranty,https://images.unsplash.com/photo-1587825140400-8b0d2e9cfc6f
HP,15-bs190od (i5-8250U/4GB/1TB/W10),ed2fa028,15.6,4,Windows 10,2.04,Standard,1366,768,Yes,No,No,Intel,1.6,Core i5 8250U,1024,0,HDD,No,Intel,UHD Graphics 620,46932.3,Warranty Expired,https://images.unsplash.com/photo-1691085475426-d9636c7010b3
Asus,ROG Zephyrus,31945bf7,15.6,24,Windows 10,2.24,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,512,0,SSD,No,Nvidia,GeForce GTX1080,267120,Warranty Expired,https://images.unsplash.com/photo-1587825140400-8b0d2e9cfc6f
HP,Probook 450,1f8e5e3e,15.6,8,Windows 10,2.04,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Nvidia,GeForce 930MX,80010,In Progress,https://images.unsplash.com/photo-1691085475426-d9636c7010b3
Asus,FX753VE-GC155T (i7-7700HQ/16GB/1TB,5e99057d,17.3,16,Windows 10,3,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX1050 Ti,135360,Warranty Expired,https://images.unsplash.com/photo-1593642632823-8f785ba67e45
Lenovo,Legion Y720-15IKB,42dea9e6,15.6,8,Windows 10,3.2,Full HD,1920,1080,No,Yes,No,Intel,2.8,Core i7 7700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 1060,125910,In Progress,https://images.unsplash.com/photo-1593642634367-d91a135587b5
HP,Spectre X360,5847d53f,13.3,8,Windows 10,1.32,Full HD,1920,1080,No,Yes,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Intel,HD Graphics 620,125910,Under Warranty,https://images.unsplash.com/photo-1610465299990-7c5b08a39f9c
Dell,Latitude 5480,73991039,14,8,Windows 10,1.64,Full HD,1920,1080,No,No,No,Intel,2.6,Core i5 7300U,256,0,SSD,No,Intel,HD Graphics 620,115175.7,In Progress,https://images.unsplash.com/photo-1588872657578-7efd1f1555ed
HP,ProBook 440,f348ee1d,15.6,4,Windows 10,1.63,Standard,1366,768,No,No,No,Intel,2,Core i3 6006U,128,0,SSD,No,Intel,HD Graphics 520,62010,Under Warranty,https://images.unsplash.com/photo-1610465299990-7c5b08a39f9c
Dell,Inspiron 5770,e18ec21d,17.3,8,Linux,2.8,Full HD,1920,1080,No,Yes,No,Intel,1.6,Core i5 8250U,128,1024,SSD,HDD,AMD,Radeon 530,80010,In Progress,https://images.unsplash.com/photo-1612219469155-1d257f1d8d2e
Lenovo,ThinkPad L470,b580a04a,14,8,Windows 7,2.02,Full HD,1920,1080,No,No,No,Intel,2.3,Core i5 6200U,256,0,SSD,No,Intel,HD Graphics 520,120600,Warranty Expired,https://images.unsplash.com/photo-1616628188463-3a593be47e6c
Lenovo,IdeaPad 320-15IKB,819d07e9,15.6,4,Windows 10,2.2,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,1024,0,HDD,No,Nvidia,GeForce 920MX,71910,Under Warranty,https://images.unsplash.com/photo-1593642634528-4f8b0d1a5b4c
Lenovo,IdeaPad 320-15ISK,fd5fd436,15.6,8,No OS,2.2,Standard,1366,768,No,No,No,Intel,2,Core i3 6006U,2048,0,HDD,No,Nvidia,GeForce 920MX ,41310,Warranty Expired,https://images.unsplash.com/photo-1616628188463-3a593be47e6c
Dell,Inspiron 3567,25d16442,15.6,4,Windows 10,2.3,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,500,0,HDD,No,AMD,Radeon R5 M430,52650,Warranty Expired,https://images.unsplash.com/photo-1593642702821-c8da6771f0c6
Dell,Latitude 5580,12c343bc,15.6,8,Windows 10,1.9,Full HD,1920,1080,No,No,No,Intel,2.8,Core i5 7440HQ,256,0,SSD,No,Intel,HD Graphics 620,123930,In Progress,https://images.unsplash.com/photo-1612219469155-1d257f1d8d2e
Dell,Alienware 17,5.02E+85,17.3,16,Windows 10,4.42,Full HD,1920,1080,No,Yes,No,Intel,2.8,Core i7 7700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1070,271149.3,In Progress,https://images.unsplash.com/photo-1593642702821-c8da6771f0c6
Toshiba,Satellite Pro,96cedfab,15.6,8,Windows 10,2,Full HD,1920,1080,No,Yes,No,Intel,2.5,Core i5 7200U,500,0,HDD,No,Intel,HD Graphics 620,77400,In Progress,https://images.unsplash.com/photo-1517336714731-489689fd1ca8
Asus,Zenbook UX510UW-FI095T,93406a35,15.6,8,Windows 10,2,4K Ultra HD,3840,2160,No,Yes,No,Intel,2.7,Core i7 7500U,256,1024,SSD,HDD,Nvidia,GeForce GTX 960M,116910,Under Warranty,https://images.unsplash.com/photo-1587825140708-dfaf72ae4b04
Mediacom,SmartBook Edge,697c0a1f,13.3,4,Windows 10,1.2,Full HD,1920,1080,No,Yes,No,Intel,1.1,Celeron Quad Core N3450,32,0,SSD,No,Intel,HD Graphics 500,33210,Under Warranty,https://images.unsplash.com/photo-1517336714731-489689fd1ca8
Asus,ROG Strix,37a783cd,15.6,8,Windows 10,2.3,Full HD,1920,1080,No,Yes,No,Intel,2.5,Core i5 7300HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1060,148410,Under Warranty,https://images.unsplash.com/photo-1587825140400-8b0d2e9cfc6f
Dell,Latitude 5580,8fd9fe55,15.6,8,Windows 10,1.93,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7600U,256,0,SSD,No,Nvidia,GeForce 930MX,123210,Warranty Expired,https://images.unsplash.com/photo-1588872657578-7efd1f1555ed
Dell,Inspiron 5570,6d884fd1,15.6,8,Windows 10,2.2,Full HD,1920,1080,No,No,No,Intel,1.6,Core i5 8250U,256,0,SSD,No,AMD,Radeon 530,71766.9,Warranty Expired,https://images.unsplash.com/photo-1602080858428-57174f9431cf
HP,250 G6,530bd1c7,15.6,4,Windows 10,1.86,Full HD,1920,1080,No,No,No,Intel,1.6,Pentium Quad Core N3710,256,0,SSD,No,Intel,HD Graphics 405,35909.1,In Progress,https://images.unsplash.com/photo-1580894908361-967195033215
HP,Omen 15-ce006nv,f8462c55,17.3,12,Windows 10,2.62,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,1024,0,HDD,No,Nvidia,GeForce GTX 1060,161910,Under Warranty,https://images.unsplash.com/photo-1580894908361-967195033215
Lenovo,Thinkpad E470,9020b151,14,8,Windows 10,1.87,Full HD,1920,1080,No,Yes,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Nvidia,GeForce 940MX,77310,Under Warranty,https://images.unsplash.com/photo-1593642634528-4f8b0d1a5b4c
Dell,XPS 13,45f866ad,13.3,8,Windows 10,1.2,Quad HD+,3200,1800,Yes,No,No,Intel,1.8,Core i7 8550U,256,0,SSD,No,Intel,UHD Graphics 620,125910,Warranty Expired,https://images.unsplash.com/photo-1612219469155-1d257f1d8d2e
Dell,Vostro 5468,c0402a3d,14,4,Windows 10,1.6,Full HD,1920,1080,No,No,No,Intel,2,Core i3 6006U,128,0,SSD,No,Intel,HD Graphics 520,66228.3,Warranty Expired,https://images.unsplash.com/photo-1612219469155-1d257f1d8d2e
HP,Envy 13-AB020nr,ee23d8e6,13.3,8,Windows 10,1.34,Quad HD+,3200,1800,No,Yes,No,Intel,2.7,Core i7 7500U,256,0,SSD,No,Intel,HD Graphics 620,103050,Under Warranty,https://images.unsplash.com/photo-1691085475426-d9636c7010b3
Acer,Aspire 7,3ce21aae,15.6,8,Linux,2.4,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7300HQ,1024,0,HDD,No,Nvidia,GeForce GTX 1050,71820,In Progress,https://images.unsplash.com/photo-1610465299990-7c5b08a39f9c
Asus,VivoBook X540YA-XX519T,fb7de8ac,15.6,4,Windows 10,2,Standard,1366,768,No,No,No,AMD,1.8,E-Series 7110,500,0,HDD,No,AMD,Radeon R2 Graphics,31410,Under Warranty,https://images.unsplash.com/photo-1587825140400-8b0d2e9cfc6f
HP,ProBook 450,1b334c53,15.6,4,Windows 10,2.1,Full HD,1920,1080,No,No,No,Intel,2.4,Core i3 7100U,128,0,SSD,No,Intel,HD Graphics 620,63495,Under Warranty,https://images.unsplash.com/photo-1691085475426-d9636c7010b3
Lenovo,ThinkPad E470,a1456a95,14,4,Windows 10,1.87,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,500,0,HDD,No,Intel,HD Graphics 620,70650,Warranty Expired,https://images.unsplash.com/photo-1593642634367-d91a135587b5
Lenovo,V310-15ISK (i5-6200U/4GB/1TB/FHD/No,c9d7f7df,15.6,4,No OS,2.15,Full HD,1920,1080,No,No,No,Intel,2.3,Core i5 6200U,1024,0,HDD,No,Intel,HD Graphics 520,41611.5,Warranty Expired,https://images.unsplash.com/photo-1610465299990-7c5b08a39f9c
HP,250 G6,a56e100e,15.6,4,Windows 10,1.86,Full HD,1920,1080,No,No,No,Intel,2,Core i3 6006U,500,0,HDD,No,Intel,HD Graphics 520,35730,In Progress,https://images.unsplash.com/photo-1602080858428-57174f9431cf
Lenovo,ThinkPad T570,b40742b5,15.6,8,Windows 10,1.99,Full HD,1920,1080,No,Yes,No,Intel,2.7,Core i7 7500U,512,0,SSD,No,Intel,HD Graphics 620,155610,In Progress,https://images.unsplash.com/photo-1593642634367-d91a135587b5
Lenovo,IdeaPad 320-15ISK,52ca83a5,15.6,4,Windows 10,2.2,Full HD,1920,1080,No,No,No,Intel,2,Core i3 6006U,128,0,SSD,No,Intel,HD Graphics 520,44910,Warranty Expired,https://images.unsplash.com/photo-1593642634367-d91a135587b5
Dell,Latitude 5580,1e397584,15.6,8,Windows 10,1.9,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,100529.1,In Progress,https://images.unsplash.com/photo-1588872657578-7efd1f1555ed
Dell,Alienware 17,cb5f4504,17.3,16,Windows 10,4.42,Full HD,1920,1080,No,Yes,No,Intel,2.8,Core i7 7700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 1070,242910,In Progress,https://images.unsplash.com/photo-1593642702821-c8da6771f0c6
HP,17-X047na (i3-6006U/8GB/1TB/W10),50bcf020,17.3,8,Windows 10,2.65,Standard,1600,900,No,No,No,Intel,2,Core i3 6006U,1024,0,HDD,No,Intel,HD Graphics 520,48973.5,Under Warranty,https://images.unsplash.com/photo-1610465299990-7c5b08a39f9c
HP,ProBook 470,88641ef7,17.3,8,Windows 10,2.63,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,1024,0,HDD,No,Nvidia,GeForce 930MX,115200,In Progress,https://images.unsplash.com/photo-1691085475426-d9636c7010b3
Asus,A541NA-GO342 (N3350/4GB/500GB/Linux),fcc4f269,15.6,4,Linux,2,Standard,1366,768,No,No,No,Intel,1.1,Celeron Dual Core N3350,500,0,HDD,No,Intel,HD Graphics 500,20160,In Progress,https://images.unsplash.com/photo-1587825140708-dfaf72ae4b04
Mediacom,SmartBook 130,a08a26c9,13.3,4,Windows 10,1.35,Full HD,1920,1080,No,Yes,No,Intel,1.44,Atom x5-Z8350,32,0,Flash Storage,No,Intel,HD Graphics,22950,Warranty Expired,https://images.unsplash.com/photo-1517336714731-489689fd1ca8
Lenovo,IdeaPad 320-17IKB,bec737bf,17.3,6,Windows 10,2.8,Standard,1600,900,No,No,No,Intel,2.7,Core i7 7500U,128,1024,SSD,HDD,Nvidia,GeForce 940MX,85410,Under Warranty,https://images.unsplash.com/photo-1593642634367-d91a135587b5
HP,15-bw007nv (A10-9620P/6GB/128GB/Radeon,a451c132,15.6,6,Windows 10,1.91,Full HD,1920,1080,No,Yes,No,AMD,2.5,A10-Series A10-9620P,128,0,SSD,No,AMD,Radeon 530,51201,Warranty Expired,https://images.unsplash.com/photo-1610465299990-7c5b08a39f9c
